dt_ymd,city_id,order_cnt_sum,order_infos_cnt_sum
20160802,4401,149,149
20160810,3502,25,26
20160901,2201,115,119
20160916,3205,40,43
20160920,3702,4,4
20161029,3101,4848,4980
20161107,3702,9,9
20161201,4201,197,218
20161205,4501,116,118
20161214,4419,19,25
20170108,2201,118,118
20170115,4301,44,44
20170127,3702,2,2
20170214,2101,255,258
20170221,4201,167,174
20170225,4501,205,210
20170324,2301,188,198
20170331,4401,720,772
20170406,3202,22,22
20170409,6501,55,58
20170421,4403,1540,1734
20170430,2201,113,116
20170508,4301,38,38
20170509,1302,1,1
20170511,6101,113,117
20170607,2101,91,91
20170614,4201,219,223
20170618,4501,591,631
20170622,3302,16,16
20170627,4419,31,35
20170717,2301,190,191
20170720,4101,38,38
20170724,4401,719,732
20170731,6501,70,70
20170814,4403,1326,1390
20170823,2201,98,99
20170830,4301,73,73
20170831,1302,3,3
20170904,6101,257,270
20171017,4301,96,96
20171018,1302,8,8
20171020,6101,340,346
20171029,3702,17,17
20171116,2101,111,111
20171121,5111,6,6
20171123,4201,1258,1259
20171127,4501,909,936
20171225,3604,31,32
20171226,2301,426,426
20180107,4105,86,87
20180115,3206,1,1
20180117,4416,20,20
20180119,3506,30,30
20180130,4407,9,9
20180202,3301,4773,5136
20180206,3601,195,195
20180207,4418,47,48
20180220,4409,8,8
20180301,1101,41714,44440
20180305,1401,220,222
20180307,4307,236,243
20180312,3501,149,150
20180319,3708,1,1
20180323,4205,91,92
20180328,3202,23,23
20180331,3306,69,70
20180402,3503,271,289
20180411,1301,237,243
20180416,4114,51,51
20180418,3204,529,546
20180422,3701,345,345
20180503,4209,51,61
20180506,4116,341,341
20180507,4509,1,1
20180508,3206,319,319
20180511,3310,244,253
20180512,3703,290,295
20180521,1501,35,35
20180523,4407,171,176
20180523,6103,105,107
20180524,1408,149,149
20180529,2101,337,337
20180602,3705,23,23
20180610,4502,317,317
20180613,4409,581,581
20180614,1410,69,69
20180619,2103,225,225
20180624,5113,533,535
20180626,4203,26,26
20180628,3717,736,736
20180629,4110,505,514
20180630,1308,186,186
20180701,3201,580,650
20180705,3501,399,441
20180708,3408,318,332
20180709,2105,71,71
20180714,5115,212,212
20180716,4205,354,362
20180720,1310,601,611
20140928,3101,31,31
20141004,4401,1,1
20141228,5101,15,15
20150114,4403,17,17
20150417,4401,74,74
20150507,4403,268,329
20150916,4301,8,8
20150928,3702,8,8
20151016,4403,2562,2823
20151106,6101,219,271
20151209,4201,402,466
20151217,3302,16,16
20160104,1301,15,15
20160115,3701,63,66
20160126,6101,107,114
20160210,1201,86,107
20160229,4201,137,149
20160320,1401,26,32
20160429,4403,1275,1541
20160508,3701,343,392
20160519,6101,162,200
20160603,1201,414,524
20160610,3301,949,1080
20160713,1401,44,44
20160728,4101,27,27
20160830,3701,145,145
20160920,3703,3,3
20161006,1301,15,15
20161017,3701,152,153
20161028,6101,182,213
20161112,1201,651,825
20161222,1401,124,134
20170103,3205,43,51
20170213,5101,4587,5203
20170214,2102,386,417
20170309,1101,29677,30754
20170316,3201,819,919
20170323,5301,9,9
20170419,1301,18,18
20170422,3101,6532,6778
20170525,1201,652,762
20170606,5101,4633,4806
20170607,2102,94,111
20170709,3201,596,612
20170712,5001,1238,1279
20170716,5301,17,17
20170815,3101,14712,15003
20170819,3401,34,34
20170912,5203,2,2
20170918,1201,979,1063
20170925,3301,4186,4497
20171005,3205,23,23
20171021,1407,13,17
20171029,3703,4,4
20171115,5101,11897,12077
20171116,2102,299,314
20171218,3201,1187,1236
20171221,5001,1717,1748
20171225,5301,186,186
20180119,5203,41,41
20180127,4304,568,568
20180130,4408,12,12
20180202,3302,70,70
20180207,4419,84,87
20180217,4306,42,54
20180304,4401,1644,1822
20180310,4412,41,41
20180311,6501,40,45
20180312,3502,367,367
20180315,5105,2,2
20180319,3709,11,11
20180326,4113,251,251
20180328,3203,1,1
20180331,3307,30,30
20180403,2201,149,153
20180410,4301,302,302
20180411,1302,622,622
20180412,420607,421,436
20180414,4601,549,549
20180416,4115,124,124
20180418,3205,689,711
20180422,3702,132,137
20180425,3609,2,2
20180501,1304,272,272
20180503,4210,128,129
20180506,4117,105,105
20180508,3207,78,78
20180512,3704,47,47
20180515,3611,152,152
20180520,4501,3362,3566
20180523,4408,182,182
20180523,6104,130,130
20180528,3405,64,64
20180528,5101,11391,11571
20180529,2102,597,610
20180531,3509,112,112
20180602,3706,43,45
20180610,4503,389,391
20180611,1504,345,345
20180627,532901,18,18
20180630,1309,329,349
20180630,320581,192,192
20180701,3202,617,630
20180703,4412,134,134
20180703,6108,64,64
20180704,6501,162,164
20180705,3502,405,405
20180708,5105,7,7
20180709,2106,506,512
20180719,4113,679,684
20140402,1101,3,3
20141205,3301,13,13
20150115,3101,86,86
20150225,3301,7,7
20150324,1101,904,960
20150508,3101,791,833
20150511,3205,4,4
20150618,3301,538,542
20150621,5101,417,453
20150717,1101,7360,8052
20150724,3201,362,399
20150830,3101,2716,2802
20150904,3205,391,408
20151017,3101,4272,4529
20151020,3205,391,421
20151127,3301,2532,2958
20151130,5101,2410,2519
20151202,4419,16,16
20151226,1101,20516,22135
20160103,4301,31,33
20160104,1302,7,7
20160115,3702,17,17
20160202,2101,124,126
20160213,4501,18,18
20160222,4419,39,64
20160312,2301,67,68
20160327,5001,475,503
20160508,3702,35,36
20160602,4201,214,237
20160606,4501,69,69
20160610,3302,7,7
20160615,4419,16,24
20160705,2301,95,95
20160712,4401,553,574
20160720,3502,31,31
20160802,4403,544,582
20160811,2201,140,143
20160826,3205,50,54
20160830,3702,7,7
20161005,4301,27,30
20161006,1302,1,1
20161017,3702,18,18
20161104,2101,116,116
20161111,4201,259,277
20161115,4501,122,126
20161124,4419,26,28
20161214,2301,153,163
20161221,4401,634,672
20161229,5001,872,894
20170124,2101,123,123
20170131,4201,17,18
20170308,4101,42,42
20170316,3202,22,22
20170319,6501,78,83
20170331,4403,1270,1490
20170410,3701,189,191
20170418,4301,45,45
20170419,1302,1,1
20170421,6101,120,122
20170517,2101,73,73
20170524,4201,226,227
20170528,4501,374,383
20170627,2301,208,212
20170630,4101,22,22
20170709,3202,11,11
20170724,4403,1152,1202
20170803,3701,308,313
20170814,6101,214,222
20170917,4201,990,991
20170925,3302,20,20
20171026,2101,145,145
20171031,5111,5,5
20171202,3501,127,128
20171218,3202,34,34
20180105,1201,1657,1854
20180112,3301,4471,4827
20180116,3601,135,135
20180117,4418,1,1
20180130,4409,28,28
20180202,3303,360,361
20180205,3210,22,22
20180206,4451,110,110
20180207,4420,13,13
20180207,6540,175,186
20180211,1101,46012,48803
20180215,1401,87,87
20180217,4307,44,44
20180222,3501,93,104
20180310,4413,238,250
20180312,3503,195,198
20180321,1301,158,165
20180326,4114,2,2
20180328,3204,477,493
20180402,3505,28,28
20180402,5201,116,116
20180405,3412,1,1
20180413,4209,10,10
20180416,4116,152,152
20180418,3206,374,374
20180421,3310,240,245
20180422,3703,746,746
20180501,1305,120,120
20180501,522401,13,13
20180503,4211,32,32
20180505,3301,4419,4924
20180508,3208,42,42
20180509,3601,325,325
20180520,4502,358,358
20180523,4409,480,480
20180529,2103,178,178
20180602,3707,460,460
20180604,1101,67075,69149
20180608,1401,486,488
20180611,3201,1099,1130
20180615,3501,543,584
20180618,3408,149,161
20180624,5115,66,66
20180626,4205,376,391
20180630,1310,681,696
20180701,3203,367,374
20180703,4413,412,422
20180705,3503,332,351
20180708,5106,209,209
20180709,2107,29,29
20180714,1301,684,700
20180714,5117,36,36
20180719,4114,511,523
20180721,3401,831,838
20180724,3308,21,21
20140629,5101,4,4
20150327,4401,57,57
20150417,4403,160,173
20150925,2101,152,153
20151016,6101,100,115
20151119,4201,619,717
20151127,3302,13,13
20151210,1401,19,19
20151225,4101,31,32
20151229,4401,484,538
20160120,1201,414,538
20160201,5101,2027,2205
20160202,2102,20,20
20160304,3201,483,566
20160407,1301,21,26
20160410,3101,2511,2676
20160418,3701,57,61
20160429,6101,141,150
20160508,3703,13,13
20160513,1201,457,580
20160520,3301,3608,4280
20160623,1401,57,57
20160704,5301,6,6
20160803,3101,6112,6355
20160830,3703,1,1
20160906,1201,350,411
20160913,3301,2199,2520
20161017,3703,2,2
20161022,1201,507,619
20161103,5101,2136,2227
20161104,2102,36,37
20161206,3201,646,718
20161213,5301,4,4
20170123,5101,3524,3781
20170124,2102,49,56
20170219,1101,20326,21591
20170226,3201,409,444
20170329,1301,28,28
20170406,3205,55,55
20170410,3702,9,9
20170516,5101,4685,4837
20170517,2102,113,126
20170619,3201,805,841
20170622,5001,1290,1306
20170626,5301,13,13
20170725,3101,14756,14986
20170729,3401,25,25
20170803,3702,10,10
20170822,5203,6,6
20170828,1201,1673,2114
20170901,4501,654,688
20170909,5101,5771,5989
20170910,4419,44,44
20170925,3303,80,80
20171009,5203,5,5
20171025,5101,9512,9659
20171026,2102,271,287
20171128,3201,912,945
20171201,6501,52,52
20171202,3502,185,185
20171205,5105,6,6
20171216,4113,2,2
20171221,3307,36,37
20180102,5111,3,3
20180104,4201,708,737
20180108,4501,1293,1328
20180112,3302,41,41
20180117,4419,124,126
20180127,4306,50,53
20180202,3304,18,18
20180205,3211,2,2
20180206,3604,3,3
20180206,4452,102,102
20180207,2301,221,224
20180210,4101,513,521
20180214,4401,1277,1358
20180220,4412,2,2
20180221,6501,18,19
20180222,3502,31,31
20180225,5105,4,4
20180304,4403,1750,1880
20180310,4414,167,167
20180313,2201,73,73
20180320,4301,210,211
20180321,1302,396,396
20180322,420607,308,321
20180324,4601,446,446
20180326,4115,16,16
20180328,3205,612,626
20180402,3506,143,143
20180409,3713,71,71
20180411,1304,69,69
20180413,4210,111,113
20180416,4117,4,4
20180422,3704,8,8
20180425,3611,124,124
20180430,4501,1420,1446
20180501,1306,225,243
20180504,6301,69,69
20180505,3302,244,251
20180508,3209,164,164
20180512,3706,61,65
20180520,4503,282,283
20180521,1504,170,170
20180602,3708,472,477
20180603,4101,982,1068
20180606,2312,25,25
20180607,4401,3077,3188
20180608,1402,5,5
20180610,6201,250,251
20180611,3202,370,374
20180613,4412,123,123
20180614,6501,181,192
20180615,3502,399,399
20180618,5105,3,3
20180619,2106,141,141
20180629,4113,734,734
20180630,1311,1,1
20180630,320583,6,6
20180701,3204,826,857
20180703,4414,849,883
20180705,3504,11,11
20180706,2201,494,499
20180708,3411,177,180
20180708,5107,253,253
20180709,2108,96,96
20180713,4301,703,703
20180714,1302,1637,1645
20180715,420607,471,480
20180716,4208,1,1
20180717,4601,924,924
20180719,4115,504,507
20180720,6401,709,784
20180721,3402,417,504
20140606,3301,5,5
20140705,1101,12,12
20141005,3101,11,11
20141115,3301,2,2
20141214,1101,102,102
20150209,5101,65,65
20150418,3101,273,283
20150528,3301,381,382
20150531,5101,430,456
20150627,1101,4742,4974
20150814,3205,305,311
20150828,NULL,2,2
20150924,5101,2808,2969
20151005,3702,29,31
20151103,4501,9,9
20151112,4419,19,19
20151202,2301,99,99
20151217,5001,861,971
20160112,2101,171,180
20160123,4501,43,43
20160222,2301,99,103
20160304,3202,22,22
20160308,3502,45,45
20160406,4301,34,41
20160407,1302,3,3
20160418,3702,17,17
20160505,2101,93,97
20160512,4201,213,242
20160516,4501,46,46
20160520,3302,51,51
20160525,4419,22,28
20160615,2301,92,93
20160622,4401,410,422
20160630,3502,18,18
20160712,4403,634,751
20160721,2201,127,139
20160802,6101,74,76
20160905,4201,223,230
20160909,4501,275,281
20160913,3302,16,16
20160918,4419,20,25
20161014,2101,102,102
20161021,4201,223,238
20161025,4501,137,137
20161124,2301,193,205
20161206,3202,21,21
20161209,6501,51,53
20161221,4403,1469,1713
20161230,2201,152,152
20170203,1401,100,107
20170218,4101,7,7
20170226,3202,18,18
20170320,3701,216,216
20170328,4301,41,41
20170331,6101,137,144
20170427,2101,104,104
20170619,3202,15,15
20170702,1301,23,23
20170713,3701,372,380
20170724,6101,283,384
20170803,3703,2,2
20170827,4201,603,620
20171002,3301,1933,2145
20171101,1101,54785,55846
20171105,1401,230,232
20171112,3501,85,101
20171128,3202,29,29
20171211,1301,46,48
20171218,3204,54,54
20171222,3701,641,646
20180112,3303,315,319
20180115,3210,2,2
20180116,4451,43,43
20180117,4420,3,3
20180117,6540,197,231
20180121,1101,46245,49534
20180125,1401,242,242
20180127,4307,42,45
20180202,5001,1559,1580
20180205,3212,78,78
20180206,4453,6,6
20180206,5301,397,399
20180220,4413,32,36
20180222,3503,139,149
20180304,4404,5,5
20180305,3101,16229,16826
20180309,3401,364,365
20180310,4415,179,179
20180312,3505,23,23
20180312,5201,65,67
20180326,4116,23,23
20180328,3206,199,199
20180331,3310,213,214
20180402,5203,27,27
20180408,1201,1121,1210
20180409,3714,52,52
20180410,4304,695,708
20180411,1305,34,34
20180411,522401,1,1
20180413,4211,22,22
20180415,3301,3203,3557
20180419,3601,447,447
20180430,4502,116,116
20180505,3303,456,463
20180508,3210,213,213
20180509,4451,404,404
20180512,3707,408,408
20180514,1101,74845,77059
20180518,1401,467,471
20180521,3201,858,913
20180525,3501,482,484
20180528,3408,92,99
20180602,3709,144,144
20180603,4102,352,354
20180611,3203,177,178
20180613,4413,295,303
20180615,3503,465,477
20180618,5106,80,80
20180624,1301,618,638
20180624,5117,1,1
20180629,4114,527,529
20180701,3205,981,1032
20180703,4415,582,582
20180705,3505,436,437
20180705,5201,808,808
20180706,2202,703,703
20180708,3412,429,430
20180713,4302,498,498
20180713,330782,2,2
20180714,1303,189,192
20180716,4209,201,233
20180717,4602,140,140
20180719,4116,814,861
20180721,3403,43,43
20180724,3310,8,8
20140708,4401,7,7
20141217,4401,21,21
20150327,4403,109,111
20150501,1201,16,16
20150901,3301,1320,1397
20151010,1201,722,940
20151029,4201,728,862
20151120,1401,15,17
20151229,4403,1222,1448
20160108,3301,1361,1596
20160111,5101,2121,2227
20160112,2102,9,10
20160207,1101,2391,2537
20160214,3201,380,425
20160317,1301,13,18
20160320,3101,1925,2128
20160328,3701,64,67
20160418,3703,3,3
20160423,1201,333,393
20160430,3301,1040,1196
20160504,5101,1538,1673
20160505,2102,20,20
20160607,3201,655,795
20160610,5001,959,1026
20160614,5301,4,4
20160713,3101,5741,5933
20160816,1201,303,340
20160823,3301,1165,1295
20160922,1101,25288,26178
20160926,1401,42,42
20161013,5101,1889,1977
20161014,2102,29,30
20161109,1101,29971,31164
20161116,3201,707,795
20161123,5301,6,6
20161219,1301,37,52
20161222,3101,11850,12196
20170105,4419,17,18
20170129,1101,3288,3633
20170202,4401,87,103
20170210,3502,7,7
20170301,2201,78,79
20170316,3205,32,32
20170320,3702,9,9
20170426,5101,5004,5200
20170427,2102,92,102
20170529,3201,575,604
20170602,6501,97,107
20170603,3502,13,13
20170701,4301,33,33
20170702,1302,1,1
20170709,3205,19,20
20170713,3702,7,7
20170811,4501,482,498
20170819,5101,4714,4852
20170820,4419,26,27
20170910,2301,297,305
20170925,5001,1475,1487
20170929,5301,119,119
20171002,3302,7,7
20171007,4419,29,29
20171104,4401,2485,2536
20171111,6501,16,17
20171112,3502,57,57
20171115,5105,4,4
20171203,2201,48,48
20171210,4301,84,86
20171211,1302,4,4
20171218,3205,207,208
20171222,3702,29,29
20180112,3304,2,2
20180115,3211,1,1
20180116,3604,35,35
20180116,4452,6,6
20180117,2301,193,202
20180120,4101,448,470
20180124,4401,2112,2276
20180130,4412,13,13
20180131,6501,66,72
20180202,3306,38,38
20180210,4103,1017,1094
20180214,4403,1084,1246
20180220,4414,42,42
20180223,2201,38,38
20180304,4405,101,101
20180304,6101,135,136
20180309,3402,241,245
20180310,4416,214,214
20180312,3506,71,71
20180405,5111,79,85
20180407,4201,491,526
20180410,4305,3,3
20180411,1306,150,150
20180414,6301,55,55
20180415,3302,192,193
20180418,3209,57,57
20180422,3706,49,58
20180430,4503,256,256
20180505,3304,7,7
20180508,3211,146,146
20180509,3604,40,42
20180509,4452,415,417
20180512,3708,280,291
20180513,4101,627,681
20180517,4401,3068,3238
20180520,6201,169,169
20180521,3202,170,177
20180523,4412,135,135
20180524,6501,100,116
20180525,3502,423,423
20180528,5105,3,3
20180529,2106,17,17
20180602,3710,43,43
20180603,4103,994,1062
20180607,4403,3632,3757
20180608,1404,89,89
20180611,3204,560,578
20180613,4414,770,782
20180616,2201,489,490
20180618,3411,76,77
20180618,5107,187,188
20180619,2108,23,23
20180623,4301,447,450
20180624,1302,1636,1636
20180625,420607,472,489
20180627,4601,982,982
20180629,4115,473,485
20180630,6401,861,926
20180701,3206,335,335
20180703,4416,711,711
20180705,3506,395,395
20180706,2203,21,21
20180708,3413,34,34
20180708,5109,124,124
20180709,2110,55,55
20180713,4303,32,32
20180714,1304,533,534
20180716,4210,334,375
20180719,4117,379,379
20180721,3404,104,104
20180722,2101,375,380
20180724,3311,14,14
20140615,1101,20,20
20140909,3301,7,7
20140912,5101,12,12
20141025,3301,1,1
20141124,1101,74,74
20150119,5101,33,33
20150328,3101,153,156
20150610,4401,225,225
20150724,3205,187,188
20151002,2101,130,130
20151022,4419,3,3
20151112,2301,28,28
20151127,5001,1334,1463
20160108,3302,14,14
20160206,4101,1,1
20160214,3202,71,77
20160218,3502,5,5
20160309,2201,92,123
20160316,4301,25,32
20160317,1302,1,1
20160328,3702,12,12
20160415,2101,79,84
20160422,4201,219,243
20160426,4501,68,68
20160430,3302,6,6
20160525,2301,67,67
20160607,3202,21,21
20160622,4403,749,871
20160701,3701,152,158
20160709,4301,28,29
20160712,6101,66,71
20160808,2101,176,195
20160815,4201,177,193
20160819,4501,98,102
20160823,3302,5,5
20160828,4419,12,12
20160918,2301,79,82
20160921,4101,36,36
20160925,4401,278,296
