,dt_ymd,city_id,_c2
97,20161119,4419.0,16
98,20161125,1302.0,3
99,20161125,3702.0,8
100,20161214,3703.0,1
101,20161216,2201.0,163
102,20161218,4419.0,34
103,20161224,3702.0,21
104,20170108,1301.0,30
105,20170108,3101.0,5200
106,20170108,3701.0,203
107,20170108,4301.0,50
108,20170108,6101.0,60
109,20170124,3703.0,3
110,20170126,2201.0,48
111,20170128,4419.0,6
112,20170207,1301.0,6
113,20170207,3101.0,4663
114,20170207,3701.0,168
115,20170207,4301.0,30
116,20170207,6101.0,40
117,20170223,3703.0,1
118,20170225,2201.0,73
119,20170227,4419.0,6
120,20170306,1301.0,14
121,20170306,3101.0,8624
122,20170306,3701.0,204
123,20170306,4301.0,59
124,20170306,6101.0,133
125,20170324,2201.0,118
126,20170326,4419.0,24
127,20170405,1301.0,18
128,20170405,3101.0,8810
129,20170405,3701.0,204
130,20170405,4301.0,40
131,20170405,6101.0,99
132,20170421,3703.0,2
133,20170423,2201.0,133
134,20170425,4419.0,34
135,20170504,1301.0,19
136,20170504,3101.0,10657
137,20170504,3701.0,286
138,20170504,4301.0,31
139,20170504,6101.0,127
140,20170520,3703.0,3
141,20170522,2201.0,181
142,20170524,4419.0,18
143,20170530,1302.0,0
144,20170530,3702.0,13
145,20170603,1301.0,16
146,20170603,3101.0,6809
147,20170603,3701.0,244
148,20170603,4301.0,32
149,20170603,6101.0,122
150,20170621,2201.0,90
151,20170623,4419.0,24
152,20170702,1301.0,20
153,20170702,3101.0,7093
154,20170702,3701.0,233
155,20170702,4301.0,23
156,20170702,6101.0,57
157,20170717,5105.0,9
158,20170720,2201.0,96
159,20170720,3401.0,9
160,20170722,4419.0,28
161,20170801,1301.0,16
162,20170801,3101.0,13276
163,20170801,3701.0,295
164,20170801,4301.0,38
165,20170801,6101.0,198
166,20170816,5105.0,4
167,20170821,4419.0,24
168,20170909,2102.0,286
169,20170909,3302.0,18
170,20170915,5105.0,6
171,20170919,2101.0,154
172,20170919,3301.0,3859
173,20170919,4501.0,659
174,20170919,5101.0,7038
175,20170920,4419.0,37
176,20171015,3703.0,4
177,20171017,2201.0,71
178,20171017,3401.0,182
179,20171019,4419.0,42
180,20171025,1302.0,6
181,20171025,3702.0,5
182,20171114,3703.0,2
183,20171116,2201.0,48
184,20171116,3401.0,184
185,20171118,4419.0,39
186,20171124,1302.0,2
187,20171124,3702.0,12
188,20171125,5111.0,5
189,20171129,3307.0,33
190,20171213,3703.0,8
191,20171215,2201.0,52
192,20171215,3401.0,212
193,20171217,4419.0,61
194,20171223,1302.0,6
195,20171223,3702.0,14
196,20171224,5111.0,11
197,20171228,3307.0,44
198,20171231,5203.0,52
199,20180105,5203.0,26
200,20180107,1301.0,25
201,20180107,3101.0,18593
202,20180107,3701.0,237
203,20180107,4301.0,70
204,20180107,6101.0,251
205,20180113,4304.0,191
206,20180115,3402.0,81
207,20180116,4451.0,40
208,20180117,4420.0,3
209,20180123,3703.0,3
210,20180125,2201.0,52
211,20180125,3401.0,192
212,20180125,4601.0,87
213,20180125,5201.0,20
214,20180127,4419.0,81
215,20180204,5203.0,11
216,20180205,4452.0,77
217,20180206,1301.0,48
218,20180206,3101.0,23931
219,20180206,3701.0,545
220,20180206,4301.0,120
221,20180206,6101.0,452
222,20180207,3310.0,56
223,20180212,4304.0,431
224,20180213,5113.0,88
225,20180214,3402.0,96
226,20180215,4451.0,14
227,20180216,4420.0,17
228,20180219,420607.0,15
229,20180222,3703.0,1
230,20180224,2201.0,24
231,20180224,3401.0,218
232,20180224,4601.0,199
233,20180224,5201.0,41
234,20180226,4419.0,43
235,20180303,5203.0,32
236,20180304,4452.0,178
237,20180305,1301.0,34
238,20180305,3101.0,16086
239,20180305,3701.0,297
240,20180305,4301.0,161
241,20180305,6101.0,151
242,20180306,3310.0,80
243,20180309,4417.0,188
244,20180311,4304.0,701
245,20180312,5113.0,163
246,20180313,3402.0,180
247,20180314,4451.0,215
248,20180315,4420.0,31
249,20180318,420607.0,288
250,20180319,4416.0,247
251,20180321,3703.0,96
252,20180323,2201.0,115
253,20180323,3401.0,395
254,20180323,4601.0,414
255,20180323,5201.0,143
256,20180323,6401.0,4
257,20180325,4419.0,86
258,20180329,4415.0,191
259,20180330,4453.0,34
260,20180331,1302.0,597
261,20180331,3702.0,79
262,20180402,5203.0,26
263,20180403,4452.0,356
264,20180404,1301.0,273
265,20180404,3101.0,24017
266,20180404,3701.0,394
267,20180404,4301.0,255
268,20180404,6101.0,601
269,20180405,3310.0,182
270,20180408,4417.0,234
271,20180409,3306.0,95
272,20180410,1304.0,56
273,20180410,4304.0,693
274,20180411,5113.0,487
275,20180412,3402.0,322
276,20180413,3611.0,59
277,20180413,4211.0,21
278,20180413,4451.0,379
279,20180414,4420.0,49
280,20180417,3607.0,205
281,20180417,420607.0,375
282,20180418,4416.0,472
283,20180420,3703.0,412
284,20180422,2201.0,103
285,20180422,3401.0,467
286,20180422,4601.0,511
287,20180422,5201.0,284
288,20180422,6401.0,379
289,20180422,522401.0,12
290,20180423,4210.0,90
291,20180424,4419.0,114
292,20180426,4117.0,39
293,20180428,4415.0,262
294,20180429,1504.0,1
295,20180429,3304.0,5
296,20180430,1302.0,1055
297,20180430,3702.0,77
298,20180430,4302.0,2
299,20180501,5203.0,43
300,20180502,4452.0,517
301,20180503,1301.0,302
302,20180503,3101.0,22400
303,20180503,3701.0,401
304,20180503,4301.0,376
305,20180503,6101.0,1010
306,20180504,3310.0,249
307,20180507,4417.0,382
308,20180508,3306.0,104
309,20180509,4115.0,174
310,20180510,5113.0,357
311,20180511,2202.0,199
312,20180511,3402.0,228
313,20180511,4602.0,3
314,20180512,3611.0,202
315,20180512,4211.0,59
316,20180512,4451.0,218
317,20180513,4420.0,168
318,20180516,3607.0,301
319,20180516,420607.0,365
320,20180517,4416.0,463
321,20180518,3305.0,1
322,20180518,5105.0,2
323,20180519,4114.0,291
324,20180521,2201.0,296
325,20180521,3401.0,314
326,20180521,4601.0,357
327,20180521,5201.0,274
328,20180521,6401.0,171
329,20180521,422801.0,1
330,20180521,522401.0,13
331,20180522,4210.0,212
332,20180523,4419.0,216
333,20180524,2108.0,1
334,20180525,4117.0,87
335,20180527,4415.0,435
336,20180528,1504.0,240
337,20180528,3304.0,1
338,20180529,4113.0,427
339,20180530,5111.0,93
340,20180601,4452.0,813
341,20180602,1301.0,633
342,20180602,3101.0,22000
343,20180602,3701.0,326
344,20180602,4301.0,287
345,20180602,6101.0,1339
346,20180602,532901.0,23
347,20180603,3310.0,180
348,20180603,5110.0,35
349,20180605,3608.0,24
350,20180606,4417.0,519
351,20180607,2106.0,85
352,20180607,3306.0,107
353,20180607,5106.0,60
354,20180608,4115.0,340
355,20180609,3604.0,51
356,20180610,2202.0,303
357,20180610,3402.0,304
358,20180610,4602.0,56
359,20180611,3611.0,233
360,20180611,4211.0,115
361,20180611,4451.0,456
362,20180612,4420.0,165
363,20180613,4509.0,63
364,20180613,5109.0,69
365,20180615,3607.0,453
366,20180615,420607.0,549
367,20180616,4416.0,800
368,20180617,3305.0,38
369,20180617,5105.0,5
370,20180618,4114.0,549
371,20180619,4203.0,14
372,20180620,2201.0,424
373,20180620,3401.0,410
374,20180620,4601.0,797
375,20180620,5201.0,689
376,20180620,6401.0,761
377,20180620,422801.0,22
378,20180620,522401.0,10
379,20180621,4210.0,285
380,20180622,4419.0,230
381,20180623,2108.0,34
382,20180623,3308.0,80
383,20180624,4117.0,233
384,20180626,4415.0,413
385,20180627,1504.0,612
386,20180627,2104.0,0
387,20180627,3304.0,7
388,20180628,4113.0,668
389,20180629,4202.0,3
390,20180701,1301.0,772
391,20180701,3101.0,15906
392,20180701,3701.0,235
393,20180701,4301.0,605
394,20180701,6101.0,1116
395,20180701,532901.0,19
396,20180702,2110.0,30
397,20180702,3310.0,191
398,20180702,5110.0,126
399,20180704,3608.0,54
400,20180705,4417.0,586
401,20180706,2106.0,552
402,20180706,3306.0,140
403,20180706,5106.0,141
404,20180707,4115.0,484
405,20180708,3604.0,49
406,20180709,3213.0,649
407,20180709,4413.0,372
408,20180710,3611.0,409
409,20180710,4211.0,169
410,20180710,4451.0,717
411,20180711,4420.0,252
412,20180712,4509.0,143
413,20180712,5109.0,135
414,20180714,3607.0,467
415,20180714,420607.0,467
416,20180715,4416.0,868
417,20180716,1505.0,39
418,20180716,2105.0,91
419,20180716,3305.0,149
420,20180716,4505.0,130
421,20180716,5105.0,2
422,20180717,4114.0,437
423,20180718,4203.0,92
424,20180719,3212.0,520
425,20180719,4412.0,176
426,20180720,3610.0,6
427,20180720,4210.0,483
428,20180721,4419.0,274
429,20180722,2108.0,147
430,20180722,3308.0,199
431,20180723,4117.0,260
432,20180725,4415.0,579
433,20180726,1504.0,993
434,20180726,2104.0,24
435,20180726,3304.0,10
436,20180726,4504.0,155
437,20180727,4113.0,845
438,20180728,4202.0,16
439,20180729,3211.0,200
440,20180730,3609.0,297
441,20180730,4209.0,340
442,20180731,4418.0,598
443,20180801,2110.0,132
444,20180801,3310.0,210
445,20180801,5110.0,163
446,20180803,3608.0,157
447,20180803,4208.0,34
448,20180804,4417.0,684
449,20180805,2106.0,1158
450,20180805,3306.0,61
451,20180805,5106.0,139
452,20180806,4115.0,432
453,20180807,3604.0,47
454,20180808,3213.0,780
455,20180808,4413.0,512
456,20180809,1502.0,64
457,20180809,2102.0,935
458,20180809,3302.0,363
459,20180809,4502.0,496
460,20180809,330782.0,1
461,20180810,4420.0,410
462,20180811,4509.0,216
463,20180811,5109.0,368
464,20180813,3607.0,387
465,20180813,420607.0,417
466,20180814,4416.0,670
467,20180815,1505.0,182
468,20180815,2105.0,248
469,20180815,3305.0,111
470,20180815,4505.0,382
471,20180815,5105.0,5
472,20180816,4114.0,260
473,20180817,4203.0,106
474,20180818,3212.0,488
475,20180818,4412.0,30
476,20180819,1501.0,441
477,20180819,2101.0,438
478,20180819,3301.0,4285
479,20180819,4501.0,1822
480,20180819,5101.0,7240
481,20180819,6301.0,98
482,20180819,320581.0,247
483,20180820,4419.0,319
484,20180821,2108.0,176
485,20180821,3308.0,353
486,20180822,4117.0,283
487,20180824,4415.0,586
488,20180825,1504.0,1276
489,20180825,2104.0,13
490,20180825,3304.0,14
491,20180825,4504.0,189
492,20180826,4113.0,646
493,20180827,4202.0,19
494,20180828,3211.0,197
495,20180829,6540.0,173
496,20180830,4418.0,874
497,20180831,2107.0,232
498,20180831,3307.0,21
499,20180831,4507.0,157
500,20180831,5107.0,262
501,20180902,3608.0,262
502,20180902,4208.0,61
503,20180903,4417.0,560
504,20140616,3101.0,2
505,20140715,3101.0,9
506,20140814,3101.0,13
507,20140913,3101.0,12
508,20141011,4401.0,2
509,20141110,4401.0,4
510,20150101,1101.0,165
511,20150219,3101.0,10
512,20150318,3101.0,193
513,20150417,3101.0,358
514,20150516,3101.0,448
515,20150615,3101.0,899
516,20150714,3101.0,1470
517,20150813,3101.0,3127
518,20150813,6101.0,0
519,20150902,3702.0,6
520,20150912,3101.0,3762
521,20150912,4301.0,13
522,20150912,6101.0,29
523,20151010,3201.0,818
524,20151010,4401.0,2108
525,20151010,5001.0,982
526,20151029,2201.0,14
527,20151128,2201.0,60
528,20151209,1301.0,27
529,20151209,3101.0,5505
530,20151209,3701.0,26
531,20151209,4301.0,65
532,20151209,6101.0,108
533,20151227,2201.0,106
534,20151229,4419.0,13
535,20160109,1302.0,7
536,20160109,3702.0,34
537,20160119,1301.0,15
538,20160119,3101.0,4402
539,20160119,3701.0,34
540,20160119,4301.0,35
541,20160119,6101.0,100
542,20160208,1302.0,6
543,20160218,1301.0,16
544,20160218,3101.0,2487
545,20160218,3701.0,49
546,20160218,4301.0,33
547,20160218,6101.0,48
548,20160307,1302.0,6
549,20160307,3702.0,14
550,20160317,1301.0,17
551,20160317,3101.0,3354
552,20160317,3701.0,69
553,20160317,4301.0,30
554,20160317,6101.0,73
555,20160406,1302.0,1
556,20160406,3702.0,16
557,20160416,1301.0,21
558,20160416,3101.0,3598
559,20160416,3701.0,108
560,20160416,4301.0,14
561,20160416,6101.0,112
562,20160505,1302.0,2
563,20160505,3702.0,30
564,20160515,1301.0,15
565,20160515,3101.0,4069
566,20160515,3701.0,79
567,20160515,4301.0,28
568,20160515,6101.0,78
569,20160531,3703.0,5
570,20160604,3702.0,7
571,20160614,1301.0,18
572,20160614,3101.0,5496
573,20160614,3701.0,78
574,20160614,4301.0,26
575,20160614,6101.0,83
576,20160630,3703.0,3
577,20160703,1302.0,3
578,20160703,3702.0,7
579,20160713,1301.0,26
580,20160713,3101.0,5669
581,20160713,3701.0,154
582,20160713,4301.0,56
583,20160713,6101.0,63
584,20160731,2201.0,86
585,20160802,1302.0,2
586,20160802,3702.0,23
587,20160812,1301.0,15
588,20160812,3101.0,6757
589,20160812,3701.0,158
590,20160812,4301.0,31
591,20160812,6101.0,91
592,20160830,2201.0,188
593,20160901,1302.0,3
594,20160901,3702.0,19
595,20160911,1301.0,16
596,20160911,3101.0,4919
597,20160911,3701.0,176
598,20160911,4301.0,44
599,20160911,6101.0,103
600,20161028,2201.0,204
601,20161109,1301.0,28
602,20161109,3101.0,6884
603,20161109,3701.0,189
604,20161109,4301.0,47
605,20161109,6101.0,112
606,20161125,3703.0,2
607,20161127,2201.0,111
608,20161129,4419.0,9
609,20161208,1301.0,31
610,20161208,3101.0,8150
611,20161208,3701.0,183
612,20161208,4301.0,42
613,20161208,6101.0,122
614,20161224,3703.0,1
615,20161226,2201.0,159
616,20161228,4419.0,10
617,20170108,3702.0,8
618,20170118,1301.0,35
619,20170118,3101.0,10097
620,20170118,3701.0,330
621,20170118,4301.0,42
622,20170118,6101.0,200
623,20170207,3702.0,7
624,20170217,1301.0,23
625,20170217,3101.0,7539
626,20170217,3701.0,246
627,20170217,4301.0,34
628,20170217,6101.0,94
629,20170306,1302.0,2
630,20170306,3702.0,15
631,20170316,1301.0,22
632,20170316,3101.0,9568
633,20170316,3701.0,187
634,20170316,4301.0,46
635,20170316,6101.0,150
636,20170405,3702.0,11
637,20170415,1301.0,8
638,20170415,3101.0,6218
639,20170415,3701.0,220
640,20170415,4301.0,22
641,20170415,6101.0,83
642,20170504,1302.0,1
643,20170504,3702.0,11
644,20170514,1301.0,56
645,20170514,3101.0,11244
646,20170514,3701.0,605
647,20170514,4301.0,59
648,20170514,6101.0,241
649,20170603,1302.0,1
650,20170603,3702.0,11
651,20170613,1301.0,34
652,20170613,3101.0,13304
653,20170613,3701.0,296
654,20170613,4301.0,26
655,20170613,6101.0,117
656,20170702,1302.0,1
657,20170702,3702.0,6
658,20170710,5203.0,5
659,20170712,1301.0,30
660,20170712,3101.0,13297
661,20170712,3701.0,336
662,20170712,4301.0,29
663,20170712,6101.0,179
664,20170727,5105.0,5
665,20170730,2201.0,37
666,20170730,3401.0,7
667,20170801,1302.0,0
668,20170801,3702.0,10
669,20170806,3307.0,1
670,20170811,1301.0,26
671,20170811,3101.0,15715
672,20170811,3701.0,316
673,20170811,4301.0,49
674,20170811,6101.0,209
675,20170831,4419.0,19
676,20170905,3307.0,4
677,20170909,3303.0,36
678,20170910,1301.0,27
679,20170910,3101.0,12160
680,20170910,3701.0,494
681,20170910,4301.0,34
682,20170910,6101.0,308
683,20170919,2102.0,282
684,20170919,3302.0,19
685,20170925,5105.0,8
686,20170929,2101.0,228
687,20170929,3301.0,4864
688,20170929,4501.0,1248
689,20170929,5101.0,10134
690,20170930,4419.0,42
691,20171007,5203.0,4
692,20171009,1301.0,65
693,20171009,3101.0,13995
694,20171009,3701.0,411
695,20171009,4301.0,67
696,20171009,6101.0,252
697,20171025,3703.0,5
698,20171027,2201.0,66
699,20171027,3401.0,154
700,20171029,4419.0,48
701,20171106,5203.0,1
702,20171108,1301.0,59
703,20171108,3101.0,19434
704,20171108,3701.0,520
705,20171108,4301.0,65
706,20171108,6101.0,341
707,20171124,3703.0,7
708,20171126,2201.0,43
709,20171126,3401.0,127
710,20171128,4419.0,47
711,20171205,5203.0,2
712,20171207,1301.0,53
713,20171207,3101.0,22003
714,20171207,3701.0,470
715,20171207,4301.0,100
716,20171207,6101.0,543
717,20171213,4304.0,1
718,20171223,3703.0,8
719,20171225,2201.0,125
720,20171225,3401.0,261
721,20171227,4419.0,71
722,20180103,4306.0,40
723,20180107,1302.0,7
724,20180107,3702.0,11
725,20180115,5203.0,25
726,20180116,4452.0,5
727,20180117,1301.0,68
728,20180117,3101.0,20716
729,20180117,3701.0,355
730,20180117,4301.0,101
731,20180117,6101.0,435
732,20180118,3310.0,31
733,20180123,4304.0,243
734,20180124,5113.0,2
735,20180125,3402.0,168
736,20180126,4451.0,75
737,20180127,4420.0,3
738,20180202,4306.0,167
739,20180205,4453.0,12
740,20180206,1302.0,1
741,20180206,3702.0,78
742,20180207,5111.0,103
743,20180214,5203.0,8
744,20180215,4452.0,20
745,20180216,1301.0,1
746,20180216,3101.0,2197
747,20180216,3701.0,14
748,20180216,4301.0,3
749,20180216,6101.0,10
750,20180217,3310.0,5
751,20180222,4304.0,463
752,20180223,5113.0,125
753,20180224,3402.0,213
754,20180225,4451.0,157
755,20180226,4420.0,2
756,20180301,4306.0,254
757,20180304,4453.0,8
758,20180305,1302.0,15
759,20180305,3702.0,99
760,20180306,5111.0,74
761,20180309,4418.0,68
762,20180311,1305.0,0
763,20180313,5203.0,25
764,20180314,4452.0,218
765,20180315,1301.0,150
766,20180315,3101.0,17839
767,20180315,3701.0,263
768,20180315,4301.0,181
769,20180315,6101.0,227
770,20180316,3310.0,121
771,20180319,4417.0,201
772,20180321,4304.0,472
773,20180322,5113.0,237
774,20180323,3402.0,202
775,20180324,4451.0,323
776,20180325,4420.0,10
777,20180328,3607.0,30
778,20180328,420607.0,378
779,20180329,4416.0,335
780,20180331,3703.0,199
781,20180403,4453.0,30
782,20180404,1302.0,698
783,20180404,3702.0,80
784,20180405,5111.0,85
785,20180407,4209.0,2
786,20180408,4418.0,146
787,20180409,3307.0,30
788,20180410,1305.0,37
789,20180410,4305.0,2
790,20180412,5203.0,28
791,20180413,4452.0,415
792,20180414,1301.0,299
793,20180414,3101.0,17310
794,20180414,3701.0,237
795,20180414,4301.0,257
796,20180414,6101.0,885
797,20180415,3310.0,216
798,20180418,4417.0,370
799,20180419,3306.0,118
800,20180420,1304.0,153
801,20180420,4304.0,1027
802,20180420,6104.0,1
803,20180421,5113.0,590
804,20180422,2202.0,1
805,20180422,3402.0,439
806,20180423,3611.0,134
807,20180423,4211.0,34
808,20180423,4451.0,295
809,20180424,4420.0,35
810,20180427,3607.0,225
811,20180427,420607.0,356
812,20180428,4416.0,573
813,20180429,5105.0,2
814,20180430,3703.0,436
815,20180502,4453.0,87
816,20180503,1302.0,906
817,20180503,3702.0,79
818,20180503,4302.0,1
819,20180504,5111.0,177
820,20180506,3609.0,21
821,20180506,4209.0,189
822,20180507,4418.0,345
823,20180508,3307.0,21
824,20180508,5107.0,16
825,20180509,4116.0,255
826,20180511,5203.0,73
827,20180512,4452.0,405
828,20180513,1301.0,822
829,20180513,3101.0,21897
830,20180513,3701.0,515
831,20180513,4301.0,101
832,20180513,6101.0,397
833,20180513,532901.0,7
834,20180514,3310.0,159
835,20180517,4417.0,462
836,20180518,3306.0,114
837,20180518,5106.0,5
838,20180519,4115.0,224
839,20180520,5113.0,500
840,20180521,2202.0,345
841,20180521,3402.0,155
842,20180521,4602.0,4
843,20180522,3611.0,203
844,20180522,4211.0,95
845,20180522,4451.0,443
846,20180523,4420.0,73
847,20180524,4509.0,3
848,20180524,5109.0,23
849,20180526,3607.0,326
850,20180526,420607.0,440
851,20180527,4416.0,581
852,20180528,5105.0,3
853,20180529,4114.0,289
854,20180531,2201.0,341
855,20180531,3401.0,424
856,20180531,4601.0,763
857,20180531,5201.0,607
858,20180531,6401.0,438
859,20180531,422801.0,5
860,20180531,522401.0,19
861,20180601,4453.0,334
862,20180602,1302.0,1274
863,20180602,3702.0,111
864,20180602,4302.0,201
865,20180603,5111.0,146
866,20180605,3609.0,146
867,20180605,4209.0,122
868,20180606,4418.0,488
869,20180607,3307.0,16
870,20180607,5107.0,144
871,20180608,4116.0,473
872,20180609,4205.0,373
873,20180610,3403.0,1
874,20180610,5203.0,50
875,20180611,4452.0,715
876,20180612,1301.0,547
877,20180612,3101.0,30031
878,20180612,3701.0,368
879,20180612,4301.0,350
880,20180612,6101.0,1030
881,20180612,532901.0,24
882,20180613,3310.0,192
883,20180613,5110.0,48
884,20180615,3608.0,49
885,20180616,4417.0,651
886,20180617,2106.0,182
887,20180617,3306.0,87
888,20180617,5106.0,98
889,20180618,4115.0,380
890,20180619,3604.0,51
891,20180620,2202.0,575
892,20180620,3402.0,284
893,20180620,4602.0,65
894,20180621,3611.0,324
895,20180621,4211.0,183
896,20180621,4451.0,623
897,20180622,4420.0,249
898,20180623,4509.0,91
899,20180623,5109.0,123
900,20180625,3607.0,480
901,20180625,420607.0,478
902,20180626,4416.0,630
903,20180627,2105.0,1
904,20180627,3305.0,102
905,20180627,4505.0,7
906,20180627,5105.0,2
907,20180628,4114.0,468
908,20180629,4203.0,52
909,20180630,2201.0,437
910,20180630,3401.0,651
911,20180630,4601.0,1054
912,20180630,5201.0,1065
913,20180630,6401.0,917
914,20180630,422801.0,60
915,20180630,522401.0,20
916,20180701,1302.0,1667
917,20180701,3702.0,99
918,20180701,4302.0,452
919,20180702,2111.0,7
920,20180702,3311.0,18
921,20180702,5111.0,122
922,20180704,3609.0,251
923,20180704,4209.0,178
924,20180705,4418.0,700
925,20180706,2107.0,45
926,20180706,3307.0,10
927,20180706,5107.0,270
928,20180707,4116.0,589
929,20180708,4205.0,353
930,20180709,4414.0,666
931,20180710,4212.0,19
932,20180710,4452.0,881
933,20180711,1301.0,682
934,20180711,3101.0,24573
935,20180711,3701.0,302
936,20180711,4301.0,767
937,20180711,6101.0,617
938,20180711,522701.0,23
939,20180711,532901.0,24
940,20180712,2110.0,73
941,20180712,3310.0,241
942,20180712,5110.0,122
943,20180714,3608.0,94
944,20180715,4417.0,548
945,20180716,2106.0,675
946,20180716,3306.0,179
947,20180716,5106.0,164
948,20180717,4115.0,481
949,20180718,3604.0,55
950,20180719,3213.0,723
951,20180719,4413.0,489
952,20180720,3611.0,485
953,20180720,4211.0,167
954,20180720,4451.0,829
955,20180721,4420.0,292
956,20180722,4509.0,129
957,20180722,5109.0,288
958,20180724,3607.0,410
959,20180724,420607.0,490
960,20180725,4416.0,690
961,20180726,1505.0,79
962,20180726,2105.0,155
963,20180726,3305.0,200
964,20180726,4505.0,154
965,20180726,5105.0,4
966,20180727,4114.0,456
967,20180728,4203.0,89
968,20180729,3212.0,546
969,20180729,4412.0,39
970,20180730,3610.0,38
971,20180730,4210.0,370
972,20180731,4419.0,259
973,20180801,2111.0,175
974,20180801,3311.0,122
975,20180801,4511.0,9
976,20180801,5111.0,156
977,20180803,3609.0,293
978,20180803,4209.0,288
979,20180804,4418.0,865
980,20180805,2107.0,164
981,20180805,3307.0,7
982,20180805,4507.0,48
983,20180805,5107.0,309
984,20180806,4116.0,735
985,20180807,4205.0,397
986,20180808,4414.0,772
987,20180809,2103.0,309
988,20180809,3303.0,340
989,20180809,4503.0,296
990,20180809,320583.0,3
991,20180810,1301.0,861
992,20180810,3101.0,31259
993,20180810,3701.0,270
994,20180810,4301.0,803
995,20180810,6101.0,914
996,20180810,522701.0,61
997,20180810,532901.0,102
998,20180811,2110.0,123
999,20180811,3310.0,243
1000,20180811,5110.0,187
1001,20180813,3608.0,199
1002,20180813,4208.0,42
1003,20180814,4417.0,701
1004,20180815,2106.0,1059
1005,20180815,3306.0,64
1006,20180815,5106.0,244
1007,20180816,4115.0,300
1008,20180817,3604.0,190
1009,20180818,3213.0,712
1010,20180818,4413.0,657
1011,20180819,1502.0,72
1012,20180819,2102.0,1136
1013,20180819,3302.0,352
1014,20180819,4502.0,642
1015,20180819,330782.0,10
1016,20180820,4420.0,291
1017,20180821,4509.0,228
1018,20180821,5109.0,340
1019,20180823,3607.0,509
1020,20180823,420607.0,468
1021,20180824,4416.0,790
1022,20180825,1505.0,177
1023,20180825,2105.0,285
1024,20180825,3305.0,193
1025,20180825,4505.0,408
1026,20180825,5105.0,2
1027,20180826,4114.0,396
1028,20180827,4203.0,203
1029,20180828,3212.0,474
1030,20180828,4412.0,48
1031,20180829,1501.0,361
1032,20180829,2101.0,457
1033,20180829,3301.0,5726
1034,20180829,4501.0,2450
1035,20180829,5101.0,11822
1036,20180829,6301.0,88
1037,20180829,320581.0,198
1038,20180830,4419.0,236
1039,20180831,2108.0,256
1040,20180831,3308.0,385
1041,20180831,4508.0,13
1042,20180902,3609.0,261
1043,20180902,4209.0,507
1044,20180903,4418.0,673
1045,20140626,3101.0,4
1046,20140725,3101.0,7
1047,20140824,3101.0,10
1048,20140923,3101.0,10
1049,20141001,4403.0,1
1050,20141003,1101.0,17
1051,20141021,4401.0,1
1052,20141102,1101.0,41
1053,20141201,1101.0,69
1054,20150111,1101.0,293
1055,20150210,1101.0,785
1056,20150328,3101.0,152
1057,20150427,3101.0,676
1058,20150526,3101.0,556
1059,20150625,3101.0,1156
1060,20150724,3101.0,2528
1061,20150823,3101.0,2919
1062,20150823,6101.0,5
1063,20150912,3702.0,4
1064,20150922,3101.0,4603
1065,20150922,4301.0,14
1066,20150922,6101.0,61
1067,20151002,1101.0,8862
1068,20151002,4101.0,8
1069,20151010,3202.0,12
1070,20151020,3201.0,934
1071,20151020,4401.0,1971
1072,20151020,5001.0,1049
1073,20151101,1101.0,17266
1074,20151101,4101.0,14
1075,20151209,1302.0,5
1076,20151209,3702.0,20
1077,20151219,1301.0,11
1078,20151219,3101.0,4150
1079,20151219,3701.0,37
1080,20151219,4301.0,67
1081,20151219,6101.0,106
1082,20160110,1101.0,15304
1083,20160110,2301.0,59
1084,20160110,4101.0,11
1085,20160119,1302.0,2
1086,20160119,3702.0,25
1087,20160129,1301.0,37
1088,20160129,3101.0,4189
1089,20160129,3701.0,74
1090,20160129,4301.0,49
1091,20160129,6101.0,179
1092,20160218,1302.0,2
1093,20160218,3702.0,12
1094,20160228,1301.0,24
1095,20160228,3101.0,1693
1096,20160228,3701.0,36
1097,20160228,4301.0,20
1098,20160228,6101.0,93
1099,20160309,2201.0,120
1100,20160317,1302.0,1
1101,20160317,3702.0,8
1102,20160327,1301.0,17
1103,20160327,3101.0,2305
1104,20160327,3701.0,70
1105,20160327,4301.0,24
1106,20160327,6101.0,75
1107,20160406,3703.0,4
1108,20160408,2201.0,142
1109,20160416,1302.0,8
1110,20160416,3702.0,25
1111,20160426,1301.0,21
1112,20160426,3101.0,5141
1113,20160426,3701.0,57
1114,20160426,4301.0,27
1115,20160426,6101.0,114
1116,20160505,3703.0,2
1117,20160507,2201.0,254
1118,20160509,4419.0,37
1119,20160515,3702.0,17
1120,20160525,1301.0,11
1121,20160525,3101.0,5410
1122,20160525,3701.0,105
1123,20160525,4301.0,56
1124,20160525,6101.0,86
1125,20160604,3703.0,3
1126,20160606,2201.0,126
1127,20160608,4419.0,9
1128,20160614,1302.0,3
1129,20160614,3702.0,6
1130,20160624,1301.0,27
1131,20160624,3101.0,7188
1132,20160624,3701.0,120
1133,20160624,4301.0,40
1134,20160624,6101.0,118
1135,20160705,2201.0,102
1136,20160707,4419.0,40
1137,20160713,1302.0,8
1138,20160713,3702.0,4
1139,20160723,1301.0,16
1140,20160723,3101.0,4862
1141,20160723,3701.0,125
1142,20160723,4301.0,39
1143,20160723,6101.0,61
1144,20160802,3703.0,1
1145,20160804,2201.0,117
1146,20160806,4419.0,19
1147,20160812,3702.0,8
1148,20160822,1301.0,25
1149,20160822,3101.0,6060
1150,20160822,3701.0,80
1151,20160822,4301.0,42
1152,20160822,6101.0,94
