dt_ymd,city_id,_c2
20180323,4417,240
20180323,6401,4
20180323,5203,30
20180323,4453,25
20180323,3707,1
20180323,3212,220
20180323,4451,257
20180323,3211,52
20180323,4452,297
20180323,2101,163
20180323,3713,2
20180323,3708,46
20180323,5201,143
20180323,3709,19
20180323,4205,86
20180324,4406,96
20180324,3306,57
20180324,1306,0
20180324,4420,23
20180324,3304,4
20180324,3307,32
20180324,3310,133
20180324,3201,590
20180324,3506,183
20180324,5101,6019
20180324,4407,25
20180324,4412,35
20180324,1310,12
20180324,3502,378
20180324,4414,336
20180324,3709,17
20180324,4401,2385
20180324,1301,178
20180324,3202,11
20180324,4306,453
20180324,3302,157
20180324,4418,106
20180324,4307,287
20180324,5111,91
20180324,4408,85
20180324,4452,351
20180324,3402,270
20180324,3212,249
20180324,3706,17
20180324,3210,74
20180324,4409,163
20180324,2301,167
20180324,3708,61
20180324,4453,34
20180324,4205,142
20180324,4415,259
20180324,4114,1
20180324,5105,1
20180324,4113,283
20180324,6540,165
20180324,4116,27
20180324,4451,323
20180324,3707,3
20180324,3211,48
20180324,4304,659
20180324,2201,73
20180324,5301,421
20180324,3714,2
20180324,2102,662
20180324,2101,109
20180324,3713,8
20180324,3303,364
20180324,4419,84
20180324,5201,175
20180324,3701,210
20180324,3205,666
20180324,3204,530
20180324,3505,18
20180324,3203,1
20180324,5001,1129
20180324,4501,1252
20180324,1407,2
20180324,420607,359
20180324,3717,2
20180324,1401,309
20180324,3101,11005
20180324,4201,550
20180324,1101,34348
20180324,1302,375
20180324,3607,1
20180324,3601,384
20180324,4416,328
20180324,1201,1223
20180324,4301,236
20180324,4101,427
20180324,6401,39
20180324,4417,260
20180324,3301,3337
20180324,3702,36
20180324,4413,325
20180324,4105,98
20180324,4601,427
20180324,3604,32
20180324,1304,3
20180324,4404,19
20180324,3503,329
20180324,4103,938
20180324,3206,161
20180324,3401,378
20180324,3501,295
20180324,4503,55
20180324,3703,175
20180324,5203,46
20180324,6501,85
20180324,4115,12
20180324,5113,457
20180324,6101,162
20180324,1305,19
20180324,4405,224
20180324,4403,2578
20180325,3506,154
20180325,6401,42
20180325,4417,214
20180325,3301,3030
20180325,1305,20
20180325,4405,224
20180325,3210,64
20180325,3706,19
20180325,1310,6
20180325,1304,8
20180325,4404,8
20180325,4408,96
20180325,1101,32672
20180325,4201,527
20180325,3303,322
20180325,1401,236
20180325,4501,1077
20180325,3607,6
20180325,4103,897
20180325,3306,61
20180325,4115,8
20180325,4419,86
20180325,3502,325
20180325,4205,95
20180325,3709,10
20180325,4453,19
20180325,5001,829
20180325,3101,10621
20180325,4503,46
20180325,420607,268
20180325,5111,77
20180325,3717,1
20180325,6101,157
20180325,4407,15
20180325,2102,631
20180325,2301,149
20180325,4409,189
20180325,4304,617
20180325,3604,26
20180325,4416,324
20180325,3212,215
20180325,1201,1012
20180325,4301,175
20180325,4116,14
20180325,4412,18
20180325,3708,53
20180325,4452,309
20180325,4413,311
20180325,3310,146
20180325,4414,285
20180325,4113,278
20180325,3601,245
20180325,5105,1
20180325,3304,5
20180325,4420,10
20180325,4406,97
20180325,4401,1696
20180325,1301,119
20180325,1306,1
20180325,2101,144
20180325,3713,9
20180325,4209,0
20180325,5201,156
20180325,5203,32
20180325,3703,142
20180325,4451,254
20180325,3707,1
20180325,3211,35
20180325,1302,337
20180325,4403,2132
20180325,3204,486
20180325,3402,214
20180325,3401,333
20180325,6501,105
20180325,3202,8
20180325,4415,164
20180325,3307,42
20180325,3201,502
20180325,3203,2
20180325,3505,8
20180325,3206,130
20180325,3702,83
20180325,3205,596
20180325,3701,176
20180325,4601,360
20180325,4105,104
20180325,6540,149
20180325,4418,100
20180325,4307,174
20180325,5301,363
20180325,5101,5353
20180325,4306,400
20180325,2201,68
20180325,5113,351
20180325,4101,441
20180325,3501,269
20180325,3503,295
20180325,4102,1
20180325,3302,152
20180326,4405,157
20180326,1101,49597
20180326,4201,462
20180326,3706,15
20180326,3210,39
20180326,3205,505
20180326,3701,274
20180326,4404,13
20180326,3412,0
20180326,1304,9
20180326,1306,3
20180326,4406,75
20180326,3202,23
20180326,1302,337
20180326,4403,2489
20180326,1301,157
20180326,4401,2062
20180326,1305,10
20180326,3306,53
20180326,4503,43
20180326,3506,137
20180326,4419,96
20180326,3303,287
20180326,3601,236
20180326,3101,18592
20180326,4105,69
20180326,4601,312
20180326,3401,295
20180326,4453,23
20180326,6501,56
20180326,420607,283
20180326,3204,373
20180326,3709,12
20180326,4205,79
20180326,4418,75
20180326,3501,265
20180326,5113,266
20180326,3302,130
20180326,5105,1
20180326,3505,13
20180326,4113,236
20180326,4116,22
20180326,1401,212
20180326,4501,1234
20180326,3702,79
20180326,3703,111
20180326,3206,188
20180326,5201,119
20180326,3402,260
20180326,3717,7
20180326,5101,8141
20180326,5001,1246
20180326,2101,145
20180326,3713,6
20180326,4209,5
20180326,3707,1
20180326,6540,109
20180326,4306,394
20180326,3301,3856
20180326,4417,226
20180326,6401,45
20180326,3211,33
20180326,4101,528
20180326,3604,28
20180326,4451,205
20180326,2102,577
20180326,5203,21
20180326,4301,205
20180326,1201,1114
20180326,3714,1
20180326,4307,143
20180326,3201,724
20180326,4415,151
20180326,4414,306
20180326,4413,283
20180326,4412,16
20180326,6101,290
20180326,2301,147
20180326,4409,172
20180326,4115,12
20180326,4114,0
20180326,1310,8
20180326,4408,63
20180326,3607,7
20180326,4407,14
20180326,4103,563
20180326,5301,330
20180326,2201,112
20180326,3708,44
20180326,4452,242
20180326,3310,132
20180326,3212,195
20180326,3502,206
20180326,4416,292
20180326,4304,346
20180326,3307,33
20180326,4420,21
20180326,3503,281
20180326,5111,66
20180326,3304,1
20180327,3101,18773
20180327,5111,75
20180327,5203,29
20180327,4417,211
20180327,3301,3972
20180327,6401,49
20180327,6101,424
20180327,4451,210
20180327,4452,297
20180327,3708,70
20180327,3212,209
20180327,3213,0
20180327,3709,16
20180327,4205,88
20180327,4453,18
20180327,5201,117
20180327,4209,1
20180327,3713,17
20180327,2101,190
20180327,3211,51
20180327,3707,12
20180327,3604,22
20180327,4419,96
20180327,4307,196
20180327,5301,508
20180327,3502,366
20180327,4406,97
20180327,3503,284
20180327,3501,279
20180327,3303,218
20180327,5113,288
20180327,3506,148
20180327,3505,16
20180327,3302,197
20180327,4418,77
20180327,4412,23
20180327,1306,6
20180327,4414,344
20180327,2201,129
20180327,4408,89
20180327,1305,16
20180327,4405,195
20180327,4409,180
20180327,5101,8097
20180327,4101,572
20180327,3717,9
20180327,1201,1117
20180327,4301,277
20180327,4201,493
20180327,1101,48766
20180327,6540,94
20180327,4413,270
20180327,3306,45
20180327,2301,153
20180327,3702,64
20180327,3206,200
20180327,3401,388
20180327,6501,61
20180327,420607,296
20180327,4110,0
20180327,3307,60
20180327,4404,9
20180327,4306,356
20180327,4103,643
20180327,4116,26
20180327,1304,12
20180327,3412,1
20180327,3310,122
20180327,3607,11
20180327,3210,70
20180327,3706,30
20180327,4115,25
20180327,4407,20
20180327,4416,347
20180327,4415,163
20180327,2102,590
20180327,1302,410
20180327,4601,415
20180327,4105,80
20180327,1407,2
20180327,3703,179
20180327,4113,258
20180327,4503,44
20180327,5105,1
20180327,4501,1340
20180327,3204,391
20180327,5001,1385
20180327,1401,228
20180327,3714,3
20180327,3205,542
20180327,3201,728
20180327,1301,172
20180327,3304,2
20180327,3202,26
20180327,4401,2235
20180327,4403,2527
20180327,4420,28
20180327,3701,272
20180327,1310,18
20180327,3402,222
20180327,3601,208
20180327,4304,394
20180328,5113,296
20180328,4503,65
20180328,4115,40
20180328,6101,314
20180328,3401,406
20180328,6501,76
20180328,5203,34
20180328,3703,192
20180328,3501,264
20180328,1301,165
20180328,3402,234
20180328,4418,74
20180328,3302,152
20180328,4408,93
20180328,5111,48
20180328,4307,204
20180328,3202,21
20180328,3213,0
20180328,3210,113
20180328,4401,2407
20180328,3709,18
20180328,4205,118
20180328,3706,33
20180328,4409,205
20180328,2301,148
20180328,4452,288
20180328,3708,99
20180328,3212,214
20180328,4306,396
20180328,4453,22
20180328,3201,818
20180328,5301,397
20180328,3714,15
20180328,2201,122
20180328,2102,615
20180328,4210,5
20180328,4304,493
20180328,5101,8574
20180328,4407,18
20180328,4412,26
20180328,3306,70
20180328,4406,125
20180328,3307,39
20180328,4420,18
20180328,3304,5
20180328,3310,148
20180328,1306,13
20180328,3506,147
20180328,4403,2720
20180328,1305,14
20180328,4405,175
20180328,1302,535
20180328,420607,378
20180328,5001,1888
20180328,4501,1432
20180328,1401,248
20180328,1407,1
20180328,3101,19518
20180328,3717,17
20180328,1101,51239
20180328,4201,587
20180328,4107,1
20180328,3502,269
20180328,4414,339
20180328,1310,13
20180328,4114,15
20180328,5105,4
20180328,4113,246
20180328,4451,215
20180328,3707,2
20180328,3211,45
20180328,6540,94
20180328,4116,48
20180328,4415,199
20180328,6401,53
20180328,3607,30
20180328,3503,249
20180328,3206,197
20180328,3601,299
20180328,3412,2
20180328,3702,55
20180328,4101,539
20180328,4301,267
20180328,4102,1
20180328,3604,32
20180328,4601,401
20180328,4105,81
20180328,1201,1246
20180328,4103,728
20180328,4404,14
20180328,4416,374
20180328,1304,13
20180328,3301,3994
20180328,4417,233
20180328,4413,316
20180328,3505,17
20180328,4419,98
20180328,5201,190
20180328,3204,475
20180328,3203,1
20180328,4209,0
20180328,3713,16
20180328,2101,172
20180328,3205,604
20180328,3701,314
20180328,3303,316
20180329,4413,288
20180329,3708,96
20180329,4452,314
20180329,4116,79
20180329,4414,344
20180329,5105,1
20180329,4113,251
20180329,3601,275
20180329,1201,1336
20180329,4301,285
20180329,3310,124
20180329,3212,247
20180329,4412,30
20180329,3506,150
20180329,3210,90
20180329,3706,23
20180329,1305,23
20180329,4405,233
20180329,1310,11
20180329,2102,662
20180329,4416,335
20180329,2301,158
20180329,4409,232
20180329,4210,15
20180329,4114,5
20180329,3604,35
20180329,6101,455
20180329,3714,25
20180329,4407,16
20180329,4304,572
20180329,3303,261
20180329,3502,303
20180329,3607,26
20180329,4103,719
20180329,4115,64
20180329,1101,52145
20180329,4201,601
20180329,3306,57
20180329,4501,1367
20180329,1401,253
20180329,4419,92
20180329,4451,261
20180329,3211,58
20180329,3707,14
20180329,4107,9
20180329,1302,471
20180329,4403,2647
20180329,3709,18
20180329,3213,5
20180329,4205,99
20180329,5001,1414
20180329,4453,20
20180329,1304,15
20180329,3412,1
20180329,4404,16
20180329,3201,883
20180329,3505,14
20180329,3205,524
20180329,3701,307
20180329,3204,467
20180329,3206,226
20180329,3702,69
20180329,3203,2
20180329,3307,30
20180329,4415,191
20180329,3202,35
20180329,6501,55
20180329,3401,388
20180329,3402,233
20180329,4503,79
20180329,3101,20350
20180329,420607,329
20180329,3717,23
20180329,1407,2
20180329,5111,66
20180329,4408,108
20180329,4102,0
20180329,6540,107
20180329,4306,381
20180329,4101,557
20180329,5301,336
20180329,3302,181
20180329,4418,78
20180329,3501,283
20180329,5113,302
20180329,3503,247
20180329,5101,8739
20180329,2201,108
20180329,4307,235
20180329,3301,4255
20180329,6401,90
20180329,4417,196
20180329,3713,34
20180329,2101,171
20180329,3703,202
20180329,4406,118
20180329,1306,26
20180329,1301,181
20180329,4401,2294
20180329,4420,18
20180329,3304,1
20180329,5203,33
20180329,5201,111
20180329,4209,1
20180329,4105,110
20180329,4601,405
20180330,4415,232
20180330,4416,415
20180330,3203,3
20180330,3601,326
20180330,4304,565
20180330,1310,21
20180330,3402,277
20180330,3310,181
20180330,3706,48
20180330,3210,138
20180330,3307,45
20180330,3607,35
20180330,4115,56
20180330,3412,0
20180330,4404,20
20180330,4116,67
20180330,4407,21
20180330,1304,17
20180330,4306,451
20180330,4102,1
20180330,4103,750
20180330,3604,30
20180330,4417,309
20180330,6401,120
20180330,5203,40
20180330,6101,481
20180330,3101,23029
20180330,5111,86
20180330,3301,4689
20180330,1305,22
20180330,4405,326
20180330,3717,21
20180330,3306,59
20180330,4413,357
20180330,4301,297
20180330,4101,618
20180330,4114,7
20180330,6540,135
20180330,1201,1439
20180330,5101,10090
20180330,2301,176
20180330,4409,282
20180330,4201,674
20180330,1101,56091
20180330,420607,416
20180330,6501,68
20180330,3401,474
20180330,4401,3068
20180330,3304,1
20180330,4420,30
20180330,4403,3492
20180330,3701,311
20180330,3205,637
20180330,1301,223
20180330,3201,894
20180330,3202,50
20180330,3211,61
20180330,4451,321
20180330,4453,34
20180330,4205,106
20180330,3213,3
20180330,3709,25
20180330,2101,177
20180330,3713,27
20180330,4209,2
20180330,5201,145
20180330,3212,302
20180330,3708,111
20180330,4452,358
20180330,3707,18
20180330,3714,50
20180330,1407,0
20180330,5001,1404
20180330,3204,523
20180330,1401,252
20180330,4501,1541
20180330,5105,6
20180330,4113,314
20180330,3703,172
20180330,4210,33
20180330,4105,115
20180330,4601,421
20180330,4503,66
20180330,2102,726
20180330,1302,578
20180330,3206,278
20180330,3702,87
20180330,4107,7
20180330,4412,33
20180330,3502,441
20180330,3506,159
20180330,3302,199
20180330,4418,121
20180330,4406,128
20180330,1306,48
20180330,3505,27
20180330,4307,252
20180330,5301,346
20180330,2201,143
20180330,4419,121
20180330,3303,298
20180330,3501,417
20180330,5113,380
20180330,4414,416
20180330,4408,110
20180330,3503,323
20180331,3717,48
20180331,1407,2
20180331,3101,13780
20180331,4501,1321
20180331,1302,597
20180331,420607,424
20180331,1101,39026
20180331,4201,578
20180331,5001,1056
20180331,1401,272
20180331,3506,202
20180331,5203,41
20180331,5113,438
20180331,6501,66
20180331,3401,432
20180331,4503,75
20180331,3501,403
20180331,6101,549
20180331,4115,42
20180331,3703,199
20180331,4407,15
20180331,5101,8589
20180331,4403,2611
20180331,4405,318
20180331,1305,32
20180331,4412,32
20180331,5301,342
20180331,2201,99
20180331,2102,757
20180331,4305,0
20180331,4304,644
20180331,3714,29
20180331,4210,24
20180331,5201,144
20180331,3205,664
20180331,3505,18
20180331,3701,243
20180331,3303,294
20180331,3203,0
20180331,3204,521
20180331,4419,89
20180331,2101,263
20180331,3713,40
20180331,4209,0
20180331,3201,554
20180331,4415,299
20180331,3611,0
20180331,4414,374
20180331,3502,388
20180331,4107,19
20180331,1310,19
20180331,5111,83
20180331,4205,130
20180331,4418,124
20180331,4408,130
20180331,3302,133
20180331,3708,106
20180331,3709,30
20180331,3213,9
20180331,4307,249
20180331,3706,29
20180331,3212,279
20180331,3210,127
20180331,4452,363
20180331,3202,52
20180331,4453,32
20180331,2301,158
20180331,4409,236
20180331,4306,472
20180331,1301,204
20180331,4401,2491
20180331,3402,305
20180331,4113,327
20180331,5105,0
20180331,4116,90
20180331,4114,6
20180331,3211,79
20180331,3707,30
20180331,4451,360
20180331,6540,143
20180331,4105,150
20180331,4413,339
20180331,3702,79
20180331,4101,609
20180331,3206,268
20180331,3601,317
20180331,4301,223
20180331,1201,1239
20180331,3503,302
20180331,4417,296
20180331,3607,53
20180331,1304,24
20180331,3412,0
20180331,4404,13
20180331,4102,0
20180331,4416,446
20180331,3604,27
20180331,4103,972
20180331,4601,442
20180331,3301,3528
20180331,6401,133
20180331,1306,59
20180331,5303,0
20180331,3306,68
20180331,3310,209
20180331,3304,2
20180331,4420,29
20180331,4406,132
20180331,3307,28
20180401,4420,45
20180401,4406,136
20180401,1306,70
20180401,3304,1
20180401,3306,98
20180401,3310,199
20180401,5303,0
20180401,3307,29
20180401,3713,26
20180401,4419,137
20180401,3204,545
20180401,3203,0
20180401,3505,17
20180401,2101,188
20180401,4209,1
20180401,5201,161
20180401,3205,759
20180401,3303,314
20180401,3701,220
20180401,5101,6206
20180401,4407,19
20180401,3506,200
20180401,1401,243
20180401,3101,12815
20180401,1101,36675
20180401,3209,3
20180401,4201,543
20180401,1302,598
20180401,4501,1165
20180401,1407,1
20180401,420607,325
20180401,3717,36
20180401,5001,845
20180401,6101,626
